Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID4287,Martha,17-03-2021,11:25:26,Streaming,Y,Y,42,0:02:22,5
ID4288,Martha,17-03-2021,11:25:26,Technical Support,N,N,,,
ID4289,Jim,17-03-2021,11:44:10,Admin Support,Y,Y,94,0:05:17,5
ID4290,Dan,17-03-2021,11:44:10,Contract related,Y,Y,74,0:03:05,3
ID4291,Diane,17-03-2021,12:43:12,Contract related,Y,Y,117,0:02:21,5
ID4292,Dan,17-03-2021,12:43:12,Admin Support,N,N,,,
ID4293,Martha,17-03-2021,13:01:55,Payment related,Y,Y,49,0:00:54,1
ID4294,Diane,17-03-2021,13:01:55,Streaming,Y,Y,23,0:04:40,3
ID4295,Joe,17-03-2021,13:24:58,Streaming,N,N,,,
ID4296,Martha,17-03-2021,13:24:58,Streaming,Y,Y,84,0:02:16,5
ID4297,Martha,17-03-2021,13:58:05,Payment related,Y,Y,69,0:01:19,1
ID4298,Diane,17-03-2021,13:58:05,Technical Support,Y,Y,25,0:04:44,3
ID4299,Becky,17-03-2021,14:00:58,Payment related,N,N,,,
ID4300,Martha,17-03-2021,14:00:58,Technical Support,N,N,,,
ID4301,Greg,17-03-2021,14:19:41,Payment related,Y,Y,34,0:04:33,4
ID4302,Joe,17-03-2021,14:19:41,Streaming,Y,N,45,0:03:45,1
ID4303,Martha,17-03-2021,14:21:07,Streaming,N,N,,,
ID4304,Dan,17-03-2021,14:21:07,Payment related,Y,Y,29,0:01:50,5
ID4305,Jim,17-03-2021,15:17:17,Technical Support,Y,Y,26,0:03:15,4
ID4306,Diane,17-03-2021,15:17:17,Streaming,Y,Y,115,0:04:28,4
ID4307,Martha,17-03-2021,15:47:31,Payment related,Y,Y,78,0:04:08,3
ID4308,Jim,17-03-2021,15:47:31,Streaming,Y,N,41,0:04:11,3
ID4309,Diane,17-03-2021,16:20:38,Contract related,Y,Y,21,0:02:26,5
ID4310,Dan,17-03-2021,16:20:38,Streaming,N,N,,,
ID4311,Martha,17-03-2021,16:22:05,Streaming,Y,Y,47,0:04:30,5
ID4312,Jim,17-03-2021,16:22:05,Payment related,Y,N,98,0:05:59,2
ID4313,Joe,17-03-2021,16:42:14,Contract related,N,N,,,
ID4314,Martha,17-03-2021,16:42:14,Payment related,Y,Y,51,0:04:34,4
ID4315,Becky,17-03-2021,16:46:34,Streaming,Y,Y,70,0:05:35,4
ID4316,Diane,17-03-2021,16:46:34,Contract related,Y,Y,58,0:06:20,2
ID4317,Jim,17-03-2021,16:52:19,Technical Support,N,N,,,
ID4318,Greg,17-03-2021,16:52:19,Admin Support,N,N,,,
ID4319,Greg,17-03-2021,17:12:29,Streaming,Y,Y,39,0:03:54,5
ID4320,Joe,17-03-2021,17:12:29,Payment related,Y,Y,55,0:03:25,1
ID4321,Diane,17-03-2021,17:13:55,Contract related,Y,Y,80,0:03:05,3
ID4322,Dan,17-03-2021,17:13:55,Payment related,Y,Y,68,0:03:29,4
ID4323,Diane,17-03-2021,17:24:00,Technical Support,Y,Y,96,0:02:14,3
ID4324,Greg,17-03-2021,17:24:00,Payment related,Y,Y,32,0:03:48,3
ID4325,Stewart,17-03-2021,17:26:53,Admin Support,N,N,,,
ID4326,Diane,17-03-2021,17:26:53,Streaming,Y,Y,90,0:01:53,3
ID4327,Dan,17-03-2021,17:48:29,Streaming,Y,Y,108,0:03:15,4
ID4328,Stewart,17-03-2021,17:48:29,Technical Support,Y,N,120,0:05:34,4
ID4329,Dan,17-03-2021,18:00:00,Contract related,Y,Y,21,0:04:39,5
ID4330,Greg,17-03-2021,18:00:00,Contract related,N,N,,,
ID4331,Martha,18-03-2021,9:14:24,Payment related,Y,N,59,0:02:47,4
ID4332,Stewart,18-03-2021,9:14:24,Admin Support,Y,Y,14,0:05:22,3
ID4333,Joe,18-03-2021,9:21:36,Contract related,N,N,,,
ID4334,Stewart,18-03-2021,9:21:36,Streaming,Y,Y,57,0:00:44,3
ID4335,Dan,18-03-2021,10:32:10,Streaming,Y,Y,123,0:04:04,3
ID4336,Dan,18-03-2021,10:32:10,Streaming,Y,Y,71,0:05:41,3
ID4337,Stewart,18-03-2021,10:56:38,Contract related,Y,N,71,0:04:16,3
ID4338,Martha,18-03-2021,10:56:38,Technical Support,Y,Y,41,0:06:22,3
ID4339,Dan,18-03-2021,11:38:24,Contract related,N,N,,,
ID4340,Martha,18-03-2021,11:38:24,Technical Support,Y,Y,80,0:05:43,4
ID4341,Stewart,18-03-2021,12:02:53,Payment related,N,N,,,
ID4342,Greg,18-03-2021,12:02:53,Payment related,Y,Y,57,0:01:12,2
ID4343,Stewart,18-03-2021,12:30:14,Streaming,Y,Y,17,0:02:39,3
ID4344,Martha,18-03-2021,12:30:14,Admin Support,Y,Y,93,0:04:47,5
ID4345,Greg,18-03-2021,12:51:50,Payment related,Y,Y,13,0:00:43,3
ID4346,Stewart,18-03-2021,12:51:50,Payment related,Y,Y,64,0:01:42,4
ID4347,Stewart,18-03-2021,13:36:29,Technical Support,Y,Y,98,0:01:50,5
ID4348,Greg,18-03-2021,13:36:29,Technical Support,Y,N,83,0:02:28,2
ID4349,Martha,18-03-2021,13:49:26,Streaming,Y,N,116,0:06:18,5
ID4350,Becky,18-03-2021,13:49:26,Streaming,Y,Y,104,0:00:46,2
ID4351,Martha,18-03-2021,14:02:24,Streaming,Y,Y,83,0:05:34,5
ID4352,Martha,18-03-2021,14:02:24,Admin Support,Y,Y,26,0:06:48,4
ID4353,Diane,18-03-2021,14:25:26,Admin Support,Y,Y,47,0:00:36,2
ID4354,Jim,18-03-2021,14:25:26,Contract related,N,N,,,
ID4355,Dan,18-03-2021,14:41:17,Admin Support,N,N,,,
ID4356,Joe,18-03-2021,14:41:17,Technical Support,Y,N,34,0:03:07,4
ID4357,Becky,18-03-2021,14:52:48,Technical Support,Y,Y,65,0:03:42,5
ID4358,Diane,18-03-2021,14:52:48,Streaming,Y,Y,54,0:06:19,3
ID4359,Joe,18-03-2021,14:52:48,Technical Support,Y,Y,108,0:05:15,4
ID4360,Jim,18-03-2021,14:52:48,Contract related,Y,Y,114,0:04:42,4
ID4361,Jim,18-03-2021,15:48:58,Admin Support,Y,Y,109,0:02:59,3
ID4362,Jim,18-03-2021,15:48:58,Streaming,Y,Y,115,0:03:35,3
ID4363,Joe,18-03-2021,16:03:22,Streaming,Y,Y,125,0:04:07,3
ID4364,Joe,18-03-2021,16:03:22,Technical Support,Y,Y,116,0:03:19,4
ID4365,Greg,18-03-2021,16:16:19,Admin Support,Y,Y,12,0:02:51,3
ID4366,Becky,18-03-2021,16:16:19,Streaming,Y,Y,96,0:02:14,5
ID4367,Diane,18-03-2021,16:30:43,Streaming,Y,Y,13,0:05:17,5
ID4368,Jim,18-03-2021,16:30:43,Payment related,N,N,,,
ID4369,Jim,18-03-2021,16:58:05,Contract related,Y,Y,96,0:06:22,3
ID4370,Greg,18-03-2021,16:58:05,Payment related,N,N,,,
ID4371,Dan,18-03-2021,17:08:10,Streaming,Y,Y,37,0:05:55,3
ID4372,Stewart,18-03-2021,17:08:10,Technical Support,Y,Y,45,0:06:15,4
ID4373,Becky,18-03-2021,17:22:34,Streaming,Y,Y,44,0:02:44,5
ID4374,Greg,18-03-2021,17:22:34,Contract related,N,N,,,
ID4375,Martha,18-03-2021,17:26:53,Contract related,Y,Y,65,0:03:19,3
ID4376,Martha,18-03-2021,17:26:53,Streaming,Y,Y,48,0:02:07,4
ID4377,Stewart,18-03-2021,17:41:17,Technical Support,Y,Y,119,0:02:34,1
ID4378,Jim,18-03-2021,17:41:17,Contract related,Y,N,102,0:05:16,3
ID4379,Stewart,19-03-2021,9:15:50,Contract related,Y,Y,30,0:05:10,5
ID4380,Joe,19-03-2021,9:15:50,Payment related,Y,Y,51,0:05:19,1
ID4381,Jim,19-03-2021,9:47:31,Contract related,N,N,,,
ID4382,Becky,19-03-2021,9:47:31,Technical Support,Y,Y,39,0:05:10,5
ID4383,Becky,19-03-2021,10:03:22,Payment related,Y,Y,102,0:05:27,2
ID4384,Stewart,19-03-2021,10:03:22,Payment related,Y,Y,112,0:00:40,3
ID4385,Becky,19-03-2021,10:14:53,Payment related,N,N,,,
ID4386,Martha,19-03-2021,10:14:53,Technical Support,Y,Y,42,0:04:36,5
ID4387,Greg,19-03-2021,11:12:29,Admin Support,Y,Y,87,0:01:28,3
ID4388,Becky,19-03-2021,11:12:29,Payment related,N,N,,,
ID4389,Becky,19-03-2021,11:13:55,Contract related,Y,Y,123,0:02:32,3
ID4390,Stewart,19-03-2021,11:13:55,Payment related,N,N,,,
ID4391,Dan,19-03-2021,11:29:46,Contract related,Y,Y,98,0:01:26,3
ID4392,Jim,19-03-2021,11:29:46,Streaming,Y,Y,45,0:00:39,4
ID4393,Stewart,19-03-2021,12:14:24,Payment related,Y,Y,50,0:02:14,3
ID4394,Joe,19-03-2021,12:14:24,Payment related,Y,Y,102,0:04:30,4
ID4395,Diane,19-03-2021,12:27:22,Admin Support,Y,Y,93,0:02:12,1
ID4396,Stewart,19-03-2021,12:27:22,Admin Support,Y,Y,28,0:05:27,3
ID4397,Jim,19-03-2021,12:59:02,Payment related,N,N,,,
ID4398,Martha,19-03-2021,12:59:02,Streaming,N,N,,,
ID4399,Joe,19-03-2021,12:59:02,Technical Support,Y,N,123,0:00:46,4
ID4400,Greg,19-03-2021,12:59:02,Admin Support,Y,Y,112,0:04:09,4
ID4401,Stewart,19-03-2021,13:07:41,Contract related,Y,Y,12,0:01:16,3
ID4402,Dan,19-03-2021,13:07:41,Contract related,Y,Y,107,0:06:01,4
ID4403,Diane,19-03-2021,13:55:12,Technical Support,Y,Y,97,0:03:38,2
ID4404,Joe,19-03-2021,13:55:12,Contract related,N,N,,,
ID4405,Joe,19-03-2021,14:18:14,Admin Support,N,N,,,
ID4406,Diane,19-03-2021,14:18:14,Admin Support,Y,Y,98,0:06:47,4
ID4407,Jim,19-03-2021,15:21:36,Streaming,Y,Y,96,0:05:49,2
ID4408,Diane,19-03-2021,15:21:36,Payment related,N,N,,,
ID4409,Joe,19-03-2021,15:24:29,Payment related,Y,Y,60,0:01:17,1
ID4410,Joe,19-03-2021,15:24:29,Contract related,Y,Y,115,0:04:56,3
ID4411,Martha,19-03-2021,15:28:48,Contract related,Y,Y,86,0:02:17,4
ID4412,Martha,19-03-2021,15:28:48,Payment related,Y,Y,99,0:02:10,2
ID4413,Greg,19-03-2021,15:34:34,Admin Support,Y,N,55,0:03:31,4
ID4414,Joe,19-03-2021,15:34:34,Streaming,Y,N,100,0:01:32,2
ID4415,Becky,19-03-2021,16:27:50,Contract related,Y,Y,101,0:01:24,4
ID4416,Joe,19-03-2021,16:27:50,Payment related,Y,Y,105,0:06:19,5
ID4417,Stewart,19-03-2021,16:33:36,Payment related,N,N,,,
ID4418,Greg,19-03-2021,16:33:36,Contract related,Y,Y,47,0:06:54,4
ID4419,Greg,19-03-2021,16:43:41,Admin Support,Y,Y,123,0:02:40,3
ID4420,Jim,19-03-2021,16:43:41,Streaming,Y,N,108,0:04:39,3
ID4421,Stewart,20-03-2021,9:05:46,Admin Support,N,N,,,
ID4422,Martha,20-03-2021,9:05:46,Technical Support,Y,Y,35,0:01:07,5
ID4423,Jim,20-03-2021,9:57:36,Technical Support,Y,Y,80,0:03:07,5
ID4424,Dan,20-03-2021,9:57:36,Technical Support,Y,Y,16,0:02:55,5
ID4425,Dan,20-03-2021,10:17:46,Admin Support,Y,Y,102,0:06:15,3
ID4426,Stewart,20-03-2021,10:17:46,Streaming,N,N,,,
ID4427,Joe,20-03-2021,10:19:12,Streaming,Y,Y,111,0:06:16,3
ID4428,Becky,20-03-2021,10:19:12,Payment related,Y,Y,81,0:04:45,4
ID4429,Diane,20-03-2021,10:42:14,Contract related,N,N,,,
ID4430,Martha,20-03-2021,10:42:14,Technical Support,Y,Y,32,0:00:36,5
ID4431,Dan,20-03-2021,11:12:29,Payment related,N,N,,,
ID4432,Diane,20-03-2021,11:12:29,Streaming,Y,Y,52,0:03:14,3
ID4433,Martha,20-03-2021,11:25:26,Technical Support,Y,Y,112,0:03:11,5
ID4434,Becky,20-03-2021,11:25:26,Technical Support,Y,Y,30,0:06:15,3
ID4435,Becky,20-03-2021,11:47:02,Admin Support,Y,Y,91,0:01:59,1
ID4436,Greg,20-03-2021,11:47:02,Streaming,Y,Y,53,0:05:15,3
ID4437,Becky,20-03-2021,11:55:41,Contract related,N,N,,,
ID4438,Diane,20-03-2021,11:55:41,Contract related,N,N,,,
ID4439,Jim,20-03-2021,12:12:58,Technical Support,Y,Y,40,0:05:02,3
ID4440,Diane,20-03-2021,12:12:58,Contract related,Y,Y,45,0:05:46,5
ID4441,Jim,20-03-2021,12:24:29,Streaming,N,N,,,
ID4442,Stewart,20-03-2021,12:24:29,Admin Support,Y,Y,89,0:03:37,2
ID4443,Becky,20-03-2021,13:07:41,Technical Support,Y,Y,24,0:01:50,5
ID4444,Diane,20-03-2021,13:07:41,Technical Support,Y,Y,76,0:05:04,3
ID4445,Greg,20-03-2021,13:12:00,Streaming,Y,Y,27,0:04:17,2
ID4446,Stewart,20-03-2021,13:12:00,Contract related,Y,N,27,0:02:31,4
ID4447,Diane,20-03-2021,13:42:14,Contract related,Y,Y,104,0:05:32,2
ID4448,Diane,20-03-2021,13:42:14,Admin Support,Y,Y,110,0:03:29,1
ID4449,Joe,20-03-2021,13:46:34,Contract related,Y,Y,51,0:05:11,4
ID4450,Dan,20-03-2021,13:46:34,Contract related,Y,Y,65,0:05:49,2
ID4451,Greg,20-03-2021,14:26:53,Admin Support,Y,Y,21,0:03:12,4
ID4452,Becky,20-03-2021,14:26:53,Streaming,Y,Y,29,0:01:13,3
ID4453,Diane,20-03-2021,15:23:02,Payment related,N,N,,,
ID4454,Joe,20-03-2021,15:23:02,Technical Support,N,N,,,
ID4455,Stewart,20-03-2021,15:41:46,Contract related,Y,Y,124,0:03:03,4
ID4456,Greg,20-03-2021,15:41:46,Streaming,Y,Y,21,0:04:24,1
ID4457,Martha,20-03-2021,15:43:12,Admin Support,Y,Y,121,0:02:18,3
ID4458,Becky,20-03-2021,15:43:12,Technical Support,N,N,,,
ID4459,Dan,20-03-2021,15:43:12,Payment related,Y,Y,56,0:02:47,2
ID4460,Greg,20-03-2021,15:43:12,Contract related,Y,Y,10,0:06:13,3
ID4461,Martha,20-03-2021,15:44:38,Payment related,Y,Y,56,0:02:52,4
ID4462,Joe,20-03-2021,15:44:38,Payment related,N,N,,,
ID4463,Jim,20-03-2021,15:56:10,Technical Support,Y,Y,17,0:00:31,3
ID4464,Martha,20-03-2021,15:56:10,Contract related,Y,Y,37,0:00:50,5
ID4465,Becky,20-03-2021,16:06:14,Streaming,Y,Y,108,0:01:06,5
ID4466,Diane,20-03-2021,16:06:14,Technical Support,Y,Y,18,0:05:43,5
ID4467,Martha,20-03-2021,16:50:53,Streaming,N,N,,,
ID4468,Martha,20-03-2021,16:50:53,Streaming,Y,Y,77,0:04:43,4
ID4469,Diane,20-03-2021,17:32:38,Streaming,Y,Y,34,0:04:31,1
ID4470,Greg,20-03-2021,17:32:38,Contract related,Y,Y,73,0:01:42,3
ID4471,Martha,20-03-2021,17:44:10,Streaming,N,N,,,
ID4472,Greg,20-03-2021,17:44:10,Admin Support,Y,Y,120,0:02:42,3
ID4473,Stewart,20-03-2021,17:57:07,Technical Support,Y,Y,100,0:05:17,1
ID4474,Martha,20-03-2021,17:57:07,Payment related,Y,Y,93,0:06:18,4
ID4475,Diane,20-03-2021,17:58:34,Streaming,Y,N,17,0:00:49,4
ID4476,Stewart,20-03-2021,17:58:34,Payment related,Y,Y,17,0:05:09,2
ID4477,Jim,21-03-2021,9:01:26,Contract related,Y,Y,56,0:04:25,2
ID4478,Diane,21-03-2021,9:01:26,Admin Support,N,N,,,
ID4479,Dan,21-03-2021,9:04:19,Contract related,Y,Y,97,0:02:39,2
ID4480,Stewart,21-03-2021,9:04:19,Streaming,Y,Y,25,0:06:20,4
ID4481,Diane,21-03-2021,9:27:22,Technical Support,Y,Y,47,0:02:50,4
ID4482,Jim,21-03-2021,9:27:22,Payment related,Y,Y,70,0:01:55,3
ID4483,Greg,21-03-2021,10:01:55,Technical Support,Y,Y,86,0:03:07,3
ID4484,Stewart,21-03-2021,10:01:55,Contract related,Y,Y,92,0:04:09,5
ID4485,Greg,21-03-2021,10:35:02,Admin Support,Y,Y,122,0:01:28,3
ID4486,Diane,21-03-2021,10:35:02,Streaming,Y,Y,11,0:06:48,3
ID4487,Diane,21-03-2021,10:43:41,Technical Support,Y,Y,27,0:06:08,3
ID4488,Greg,21-03-2021,10:43:41,Contract related,N,N,,,
ID4489,Becky,21-03-2021,11:09:36,Payment related,Y,Y,17,0:01:58,4
ID4490,Greg,21-03-2021,11:09:36,Payment related,Y,Y,113,0:03:14,3
ID4491,Dan,21-03-2021,11:31:12,Payment related,N,N,,,
ID4492,Becky,21-03-2021,11:31:12,Streaming,Y,Y,101,0:03:22,3
ID4493,Becky,21-03-2021,11:47:02,Contract related,Y,Y,69,0:02:34,1
ID4494,Stewart,21-03-2021,11:47:02,Technical Support,Y,Y,24,0:03:57,3
ID4495,Becky,21-03-2021,11:55:41,Technical Support,Y,Y,84,0:02:00,4
ID4496,Greg,21-03-2021,11:55:41,Technical Support,N,N,,,
ID4497,Diane,21-03-2021,12:00:00,Payment related,N,N,,,
ID4498,Diane,21-03-2021,12:00:00,Technical Support,N,N,,,
ID4499,Martha,21-03-2021,12:18:43,Streaming,Y,Y,92,0:04:10,3
ID4500,Joe,21-03-2021,12:18:43,Admin Support,N,N,,,
ID4501,Stewart,21-03-2021,12:53:17,Payment related,N,N,,,
ID4502,Diane,21-03-2021,12:53:17,Streaming,Y,Y,114,0:03:55,2
ID4503,Diane,21-03-2021,12:53:17,Payment related,Y,Y,109,0:04:39,3
ID4504,Diane,21-03-2021,12:53:17,Technical Support,Y,Y,89,0:02:31,3
ID4505,Dan,21-03-2021,13:09:07,Payment related,Y,Y,124,0:03:38,3
ID4506,Martha,21-03-2021,13:09:07,Streaming,Y,Y,43,0:01:07,5
ID4507,Dan,21-03-2021,13:30:43,Contract related,Y,Y,110,0:05:20,5
ID4508,Becky,21-03-2021,13:30:43,Streaming,Y,Y,31,0:03:19,4
ID4509,Stewart,21-03-2021,13:49:26,Payment related,N,N,,,
ID4510,Diane,21-03-2021,13:49:26,Admin Support,N,N,,,
ID4511,Diane,21-03-2021,14:12:29,Streaming,Y,Y,17,0:04:48,3
ID4512,Becky,21-03-2021,14:12:29,Contract related,Y,Y,111,0:05:25,3
ID4513,Diane,21-03-2021,14:16:48,Admin Support,Y,Y,10,0:03:21,2
ID4514,Stewart,21-03-2021,14:16:48,Contract related,Y,Y,121,0:01:29,1
ID4515,Dan,21-03-2021,14:22:34,Payment related,Y,Y,114,0:01:58,4
ID4516,Greg,21-03-2021,14:22:34,Technical Support,Y,Y,49,0:00:32,4
ID4517,Greg,21-03-2021,14:29:46,Admin Support,Y,Y,114,0:03:25,1
ID4518,Jim,21-03-2021,14:29:46,Streaming,Y,Y,75,0:02:42,3
ID4519,Jim,21-03-2021,14:36:58,Payment related,Y,N,42,0:03:25,5
ID4520,Greg,21-03-2021,14:36:58,Payment related,Y,Y,95,0:04:57,3
ID4521,Stewart,21-03-2021,15:12:58,Admin Support,Y,Y,88,0:06:25,3
ID4522,Joe,21-03-2021,15:12:58,Technical Support,Y,Y,51,0:02:48,3
ID4523,Martha,21-03-2021,15:15:50,Contract related,Y,Y,28,0:00:49,1
ID4524,Diane,21-03-2021,15:15:50,Payment related,Y,N,86,0:06:14,4
ID4525,Diane,21-03-2021,15:24:29,Contract related,Y,N,60,0:03:18,4
ID4526,Joe,21-03-2021,15:24:29,Streaming,Y,Y,60,0:04:47,2
ID4527,Dan,21-03-2021,16:06:14,Payment related,Y,Y,63,0:01:51,4
ID4528,Joe,21-03-2021,16:06:14,Technical Support,Y,Y,23,0:06:21,4
ID4529,Greg,21-03-2021,16:12:00,Technical Support,N,N,,,
ID4530,Becky,21-03-2021,16:12:00,Streaming,Y,Y,100,0:01:48,4
ID4531,Jim,21-03-2021,16:52:19,Admin Support,Y,Y,105,0:00:32,4
ID4532,Greg,21-03-2021,16:52:19,Technical Support,Y,Y,29,0:02:11,4
ID4533,Becky,21-03-2021,17:26:53,Admin Support,N,N,,,
ID4534,Stewart,21-03-2021,17:26:53,Payment related,Y,N,98,0:04:09,2
ID4535,Dan,21-03-2021,17:32:38,Contract related,Y,Y,108,0:05:28,4
ID4536,Becky,21-03-2021,17:32:38,Payment related,N,N,,,
ID4537,Stewart,21-03-2021,17:42:43,Contract related,Y,Y,116,0:06:33,5
ID4538,Stewart,21-03-2021,17:42:43,Streaming,Y,Y,78,0:05:30,4
ID4539,Diane,22-03-2021,9:44:38,Payment related,N,N,,,
ID4540,Greg,22-03-2021,9:44:38,Payment related,Y,Y,81,0:03:51,3
ID4541,Diane,22-03-2021,9:46:05,Streaming,Y,Y,84,0:00:53,2
ID4542,Stewart,22-03-2021,9:46:05,Contract related,Y,Y,24,0:05:34,4
ID4543,Dan,22-03-2021,10:03:22,Streaming,Y,Y,114,0:05:43,3
ID4544,Diane,22-03-2021,10:03:22,Contract related,N,N,,,
ID4545,Greg,22-03-2021,10:07:41,Contract related,Y,N,32,0:03:11,5
ID4546,Martha,22-03-2021,10:07:41,Contract related,Y,Y,16,0:03:10,4
ID4547,Jim,22-03-2021,10:14:53,Admin Support,Y,N,104,0:04:44,5
ID4548,Stewart,22-03-2021,10:14:53,Technical Support,Y,Y,40,0:00:53,3
ID4549,Joe,22-03-2021,11:19:41,Contract related,Y,Y,80,0:02:47,4
ID4550,Jim,22-03-2021,11:19:41,Payment related,Y,Y,88,0:05:10,4
ID4551,Joe,22-03-2021,12:00:00,Admin Support,Y,Y,86,0:03:39,3
ID4552,Martha,22-03-2021,12:00:00,Streaming,Y,Y,57,0:06:38,4
ID4553,Jim,22-03-2021,12:05:46,Contract related,Y,Y,96,0:06:10,5
ID4554,Jim,22-03-2021,12:05:46,Technical Support,Y,Y,72,0:04:20,2
ID4555,Jim,22-03-2021,12:07:12,Admin Support,Y,Y,37,0:01:16,5
ID4556,Jim,22-03-2021,12:07:12,Technical Support,N,N,,,
ID4557,Martha,22-03-2021,12:46:05,Technical Support,Y,Y,37,0:00:32,1
ID4558,Becky,22-03-2021,12:46:05,Streaming,Y,Y,10,0:01:49,5
ID4559,Diane,22-03-2021,13:26:24,Admin Support,N,N,,,
ID4560,Dan,22-03-2021,13:26:24,Technical Support,Y,Y,120,0:02:03,3
ID4561,Becky,22-03-2021,13:27:50,Contract related,Y,Y,95,0:04:04,4
ID4562,Jim,22-03-2021,13:27:50,Technical Support,Y,Y,74,0:05:55,3
ID4563,Diane,22-03-2021,13:32:10,Contract related,N,N,,,
ID4564,Diane,22-03-2021,13:32:10,Streaming,N,N,,,
ID4565,Stewart,22-03-2021,13:43:41,Technical Support,Y,Y,77,0:01:20,3
ID4566,Joe,22-03-2021,13:43:41,Technical Support,Y,Y,50,0:03:31,4
ID4567,Diane,22-03-2021,14:13:55,Payment related,Y,Y,94,0:04:52,3
ID4568,Becky,22-03-2021,14:13:55,Technical Support,Y,Y,109,0:03:09,2
ID4569,Dan,22-03-2021,14:48:29,Contract related,Y,Y,30,0:02:19,1
ID4570,Joe,22-03-2021,14:48:29,Admin Support,Y,Y,124,0:05:27,4
ID4571,Becky,22-03-2021,14:51:22,Technical Support,N,N,,,
ID4572,Diane,22-03-2021,14:51:22,Contract related,N,N,,,
ID4573,Joe,22-03-2021,15:25:55,Streaming,Y,Y,114,0:04:08,3
ID4574,Greg,22-03-2021,15:25:55,Technical Support,Y,Y,32,0:05:00,4
ID4575,Martha,22-03-2021,15:41:46,Contract related,Y,Y,75,0:01:45,4
ID4576,Dan,22-03-2021,15:41:46,Contract related,Y,N,109,0:06:06,2
ID4577,Martha,22-03-2021,16:03:22,Streaming,Y,Y,116,0:02:42,3
ID4578,Dan,22-03-2021,16:03:22,Technical Support,Y,Y,26,0:02:31,3
ID4579,Joe,22-03-2021,16:06:14,Admin Support,Y,Y,67,0:06:03,4
ID4580,Stewart,22-03-2021,16:06:14,Admin Support,Y,N,58,0:03:37,4
ID4581,Stewart,22-03-2021,16:24:58,Streaming,Y,Y,20,0:06:35,2
ID4582,Jim,22-03-2021,16:24:58,Technical Support,Y,Y,115,0:04:49,1
ID4583,Stewart,22-03-2021,16:29:17,Admin Support,Y,N,35,0:03:45,4
ID4584,Becky,22-03-2021,16:29:17,Technical Support,Y,Y,36,0:02:11,4
ID4585,Greg,22-03-2021,16:49:26,Contract related,N,N,,,
ID4586,Greg,22-03-2021,16:49:26,Payment related,Y,Y,62,0:01:17,1
ID4587,Dan,22-03-2021,17:39:50,Admin Support,Y,Y,37,0:04:20,3
ID4588,Dan,22-03-2021,17:39:50,Payment related,N,N,,,
ID4589,Martha,22-03-2021,17:48:29,Technical Support,Y,Y,124,0:06:19,1
ID4590,Joe,22-03-2021,17:48:29,Admin Support,Y,Y,58,0:06:15,5
ID4591,Becky,22-03-2021,17:58:34,Admin Support,Y,Y,77,0:02:11,5
ID4592,Jim,22-03-2021,17:58:34,Technical Support,Y,Y,80,0:01:08,4
ID4593,Martha,23-03-2021,9:18:43,Payment related,Y,Y,51,0:02:25,5
ID4594,Martha,23-03-2021,9:18:43,Streaming,Y,Y,110,0:04:19,3
ID4595,Becky,23-03-2021,9:47:31,Admin Support,Y,Y,112,0:04:40,4
ID4596,Dan,23-03-2021,9:47:31,Technical Support,Y,Y,27,0:00:42,5
ID4597,Dan,23-03-2021,11:22:34,Technical Support,Y,Y,53,0:00:35,1
ID4598,Joe,23-03-2021,11:22:34,Technical Support,Y,Y,125,0:03:52,3
ID4599,Joe,23-03-2021,11:45:36,Streaming,Y,Y,13,0:02:54,1
ID4600,Joe,23-03-2021,11:45:36,Contract related,Y,Y,37,0:02:44,4
ID4601,Martha,23-03-2021,12:27:22,Streaming,Y,Y,84,0:03:46,4
ID4602,Greg,23-03-2021,12:27:22,Technical Support,N,N,,,
ID4603,Martha,23-03-2021,12:38:53,Streaming,N,N,,,
ID4604,Joe,23-03-2021,12:38:53,Admin Support,Y,Y,123,0:03:06,3
ID4605,Martha,23-03-2021,13:03:22,Streaming,Y,N,51,0:05:31,3
ID4606,Greg,23-03-2021,13:03:22,Admin Support,Y,Y,69,0:04:47,1
ID4607,Dan,23-03-2021,13:52:19,Streaming,Y,Y,80,0:03:00,1
ID4608,Greg,23-03-2021,13:52:19,Payment related,Y,Y,111,0:04:05,5
ID4609,Diane,23-03-2021,14:05:17,Admin Support,Y,Y,26,0:05:58,4
ID4610,Dan,23-03-2021,14:05:17,Admin Support,Y,Y,29,0:02:43,1
ID4611,Martha,23-03-2021,14:26:53,Streaming,N,N,,,
ID4612,Becky,23-03-2021,14:26:53,Technical Support,Y,Y,43,0:01:32,4
ID4613,Diane,23-03-2021,15:21:36,Technical Support,Y,Y,58,0:04:56,3
ID4614,Jim,23-03-2021,15:21:36,Admin Support,Y,Y,27,0:06:28,2
ID4615,Diane,23-03-2021,15:27:22,Admin Support,Y,Y,39,0:01:55,4
ID4616,Joe,23-03-2021,15:27:22,Payment related,Y,Y,83,0:02:03,4
ID4617,Jim,23-03-2021,15:33:07,Contract related,Y,Y,22,0:04:16,4
ID4618,Jim,23-03-2021,15:33:07,Contract related,Y,Y,56,0:02:07,5
ID4619,Martha,23-03-2021,16:20:38,Streaming,Y,Y,98,0:04:10,2
ID4620,Diane,23-03-2021,16:20:38,Streaming,N,N,,,
ID4621,Greg,23-03-2021,16:24:58,Streaming,Y,Y,101,0:01:15,5
